aX,aY,aZ
-0.074,-0.766,-0.636
-0.073,-0.766,-0.637
-0.076,-0.764,-0.637
-0.074,-0.765,-0.637
-0.074,-0.767,-0.637
-0.074,-0.765,-0.637
-0.073,-0.763,-0.638
-0.074,-0.765,-0.637
-0.076,-0.764,-0.638
-0.075,-0.765,-0.636
-0.076,-0.763,-0.636
-0.078,-0.762,-0.635
-0.074,-0.766,-0.636
-0.073,-0.764,-0.634
-0.076,-0.767,-0.637
-0.078,-0.769,-0.637
-0.077,-0.764,-0.639
-0.078,-0.763,-0.635
-0.076,-0.766,-0.638
-0.075,-0.765,-0.637
-0.075,-0.767,-0.639
-0.074,-0.767,-0.637
-0.075,-0.766,-0.636
-0.075,-0.764,-0.637
-0.076,-0.765,-0.636
-0.077,-0.764,-0.636
-0.075,-0.765,-0.638
-0.075,-0.769,-0.636
-0.075,-0.766,-0.636
-0.076,-0.764,-0.637
-0.073,-0.767,-0.634
-0.076,-0.770,-0.636
-0.074,-0.766,-0.636
-0.075,-0.764,-0.636
-0.076,-0.763,-0.637
-0.077,-0.762,-0.639
-0.077,-0.765,-0.635
-0.077,-0.765,-0.635
-0.074,-0.768,-0.636
-0.075,-0.770,-0.639
-0.074,-0.767,-0.636
-0.075,-0.767,-0.637
-0.072,-0.765,-0.637
-0.073,-0.765,-0.635
-0.074,-0.766,-0.634
-0.074,-0.767,-0.636
-0.075,-0.765,-0.637
-0.075,-0.764,-0.638
-0.076,-0.768,-0.637
-0.075,-0.768,-0.637
-0.076,-0.764,-0.637
-0.076,-0.766,-0.637
-0.075,-0.764,-0.635
-0.073,-0.764,-0.636
-0.074,-0.766,-0.635
-0.073,-0.767,-0.636
-0.075,-0.766,-0.636
-0.074,-0.767,-0.636
-0.073,-0.765,-0.638
-0.074,-0.767,-0.636
-0.077,-0.769,-0.637
-0.075,-0.768,-0.637
-0.076,-0.768,-0.637
-0.074,-0.763,-0.636
-0.076,-0.762,-0.637
-0.075,-0.764,-0.636
-0.074,-0.766,-0.637
-0.073,-0.766,-0.638
-0.074,-0.764,-0.636
-0.077,-0.763,-0.637
-0.074,-0.766,-0.637
-0.076,-0.765,-0.637
-0.074,-0.766,-0.636
-0.075,-0.766,-0.637
-0.075,-0.767,-0.637
-0.074,-0.765,-0.635
-0.075,-0.763,-0.637
-0.075,-0.762,-0.638
-0.076,-0.766,-0.639
-0.075,-0.764,-0.637
-0.073,-0.765,-0.637
-0.076,-0.764,-0.636
-0.076,-0.765,-0.634
-0.074,-0.768,-0.637
-0.074,-0.762,-0.637
-0.073,-0.763,-0.637
-0.074,-0.764,-0.640
-0.075,-0.765,-0.637
-0.074,-0.764,-0.635
-0.074,-0.765,-0.638
-0.075,-0.764,-0.639
-0.075,-0.767,-0.639
-0.074,-0.765,-0.634
-0.073,-0.766,-0.637
-0.075,-0.767,-0.638
-0.072,-0.765,-0.638
-0.075,-0.767,-0.636
-0.075,-0.767,-0.638
-0.073,-0.762,-0.636
-0.075,-0.766,-0.638
-0.073,-0.765,-0.638
-0.077,-0.763,-0.638
-0.075,-0.763,-0.637
-0.076,-0.763,-0.637
-0.073,-0.765,-0.637
-0.077,-0.763,-0.637
-0.073,-0.765,-0.636
-0.077,-0.764,-0.638
-0.074,-0.765,-0.638
-0.072,-0.768,-0.636
-0.075,-0.764,-0.637
-0.076,-0.763,-0.638
-0.075,-0.767,-0.636
-0.075,-0.767,-0.636
-0.077,-0.766,-0.637
-0.076,-0.762,-0.636
-0.074,-0.765,-0.636
-0.075,-0.764,-0.638
-0.076,-0.763,-0.637
-0.075,-0.764,-0.638
-0.074,-0.765,-0.638
-0.073,-0.767,-0.640
-0.074,-0.766,-0.637
-0.073,-0.765,-0.639
-0.073,-0.763,-0.638
-0.076,-0.765,-0.639
-0.075,-0.768,-0.639
-0.077,-0.767,-0.637
-0.076,-0.763,-0.637
-0.074,-0.764,-0.639
-0.076,-0.765,-0.639
-0.074,-0.764,-0.638
-0.077,-0.763,-0.637
-0.076,-0.764,-0.638
-0.075,-0.766,-0.638
-0.073,-0.771,-0.639
-0.076,-0.766,-0.639
-0.074,-0.761,-0.637
-0.075,-0.764,-0.637
-0.075,-0.764,-0.637
-0.075,-0.764,-0.635
-0.077,-0.766,-0.639
-0.073,-0.764,-0.639
-0.074,-0.765,-0.638
-0.075,-0.765,-0.639
-0.076,-0.765,-0.636
-0.074,-0.764,-0.637
-0.074,-0.763,-0.638
-0.074,-0.765,-0.639
-0.076,-0.765,-0.637
-0.077,-0.765,-0.637
-0.076,-0.765,-0.638
-0.075,-0.764,-0.639
-0.075,-0.764,-0.637
-0.076,-0.765,-0.640
-0.073,-0.765,-0.640
-0.075,-0.766,-0.637
-0.075,-0.763,-0.638
-0.077,-0.766,-0.637
-0.076,-0.765,-0.641
-0.073,-0.766,-0.640
-0.073,-0.763,-0.638
-0.073,-0.762,-0.637
-0.074,-0.765,-0.640
-0.073,-0.764,-0.640
-0.075,-0.766,-0.640
-0.076,-0.763,-0.637
-0.077,-0.764,-0.638
-0.074,-0.764,-0.638
-0.075,-0.766,-0.638
-0.076,-0.765,-0.638
-0.075,-0.765,-0.639
-0.076,-0.765,-0.638
-0.075,-0.766,-0.638
-0.075,-0.763,-0.638
-0.077,-0.764,-0.637
-0.074,-0.766,-0.639
-0.076,-0.765,-0.638
-0.076,-0.768,-0.638
-0.076,-0.764,-0.637
-0.074,-0.762,-0.636
-0.075,-0.762,-0.638
-0.077,-0.765,-0.638
-0.076,-0.768,-0.636
-0.073,-0.767,-0.639
-0.075,-0.765,-0.640
-0.076,-0.763,-0.639
-0.071,-0.768,-0.639
-0.076,-0.762,-0.638
-0.078,-0.764,-0.635
-0.076,-0.764,-0.636
-0.076,-0.763,-0.639
-0.075,-0.763,-0.638
-0.076,-0.766,-0.634
-0.075,-0.766,-0.638
-0.074,-0.768,-0.638
-0.078,-0.767,-0.635
-0.076,-0.768,-0.638
-0.075,-0.765,-0.636
-0.076,-0.767,-0.635
-0.076,-0.765,-0.636
-0.075,-0.765,-0.636
-0.076,-0.767,-0.638
-0.074,-0.766,-0.636
-0.073,-0.767,-0.635
-0.073,-0.766,-0.636
-0.075,-0.765,-0.636
-0.077,-0.768,-0.638
-0.078,-0.767,-0.636
-0.076,-0.765,-0.637
-0.074,-0.764,-0.635
-0.074,-0.766,-0.638
-0.076,-0.767,-0.636
-0.072,-0.768,-0.637
-0.073,-0.767,-0.635
-0.075,-0.766,-0.634
-0.073,-0.767,-0.636
-0.074,-0.768,-0.635
-0.076,-0.767,-0.637
-0.076,-0.767,-0.633
-0.076,-0.764,-0.638
-0.074,-0.766,-0.636
-0.074,-0.765,-0.636
-0.074,-0.765,-0.636
-0.075,-0.766,-0.637
-0.075,-0.765,-0.638
-0.076,-0.765,-0.637
-0.076,-0.764,-0.636
-0.076,-0.764,-0.635
-0.076,-0.764,-0.637
-0.075,-0.768,-0.638
-0.076,-0.768,-0.637
-0.074,-0.765,-0.636
-0.075,-0.762,-0.636
-0.072,-0.763,-0.640
-0.075,-0.768,-0.638
-0.074,-0.767,-0.635
-0.074,-0.765,-0.637
-0.073,-0.766,-0.638
-0.075,-0.768,-0.639
-0.075,-0.771,-0.637
-0.074,-0.761,-0.638
-0.074,-0.761,-0.637
-0.075,-0.762,-0.636
-0.073,-0.765,-0.638
-0.075,-0.767,-0.638
-0.075,-0.765,-0.638
-0.075,-0.767,-0.640
-0.075,-0.767,-0.637
-0.074,-0.764,-0.637
-0.074,-0.763,-0.637
-0.074,-0.763,-0.640
-0.073,-0.763,-0.640
-0.076,-0.764,-0.638
-0.073,-0.764,-0.638
-0.075,-0.764,-0.637
-0.077,-0.763,-0.638
-0.076,-0.762,-0.637
-0.076,-0.765,-0.638
-0.074,-0.764,-0.638
-0.075,-0.762,-0.638
-0.076,-0.764,-0.640
-0.076,-0.763,-0.638
-0.076,-0.766,-0.638
-0.077,-0.764,-0.638
-0.076,-0.764,-0.639
-0.078,-0.762,-0.638
-0.077,-0.766,-0.639
-0.074,-0.765,-0.638
-0.075,-0.763,-0.638
-0.075,-0.764,-0.640
-0.076,-0.762,-0.638
-0.075,-0.763,-0.639
-0.075,-0.765,-0.636
-0.077,-0.764,-0.638
-0.075,-0.765,-0.638
-0.075,-0.764,-0.638
-0.074,-0.766,-0.638
-0.074,-0.766,-0.640
-0.076,-0.764,-0.637
-0.075,-0.763,-0.638
-0.076,-0.764,-0.641
-0.075,-0.765,-0.636
-0.078,-0.764,-0.635
-0.076,-0.764,-0.638
-0.074,-0.763,-0.637
-0.076,-0.769,-0.639
-0.075,-0.768,-0.638
-0.074,-0.764,-0.636
-0.075,-0.763,-0.638
-0.076,-0.764,-0.639
-0.073,-0.767,-0.637
-0.075,-0.764,-0.639
-0.075,-0.765,-0.637
-0.074,-0.765,-0.639
-0.076,-0.766,-0.639
-0.074,-0.766,-0.638
-0.076,-0.764,-0.638
-0.074,-0.763,-0.637
-0.076,-0.762,-0.638
-0.075,-0.764,-0.640
-0.075,-0.766,-0.640
-0.077,-0.765,-0.637
-0.074,-0.765,-0.637
-0.075,-0.764,-0.635
-0.073,-0.763,-0.639
-0.075,-0.762,-0.639
-0.074,-0.765,-0.641
-0.074,-0.765,-0.636
-0.076,-0.763,-0.637
-0.075,-0.765,-0.640
-0.074,-0.765,-0.639
-0.073,-0.765,-0.638
-0.072,-0.766,-0.639
-0.075,-0.764,-0.638
-0.074,-0.764,-0.639
-0.075,-0.765,-0.640
-0.072,-0.763,-0.636
-0.074,-0.764,-0.639
-0.077,-0.764,-0.639
-0.075,-0.763,-0.638
-0.075,-0.764,-0.638
-0.077,-0.765,-0.638
-0.075,-0.761,-0.639
-0.075,-0.763,-0.640
-0.076,-0.766,-0.639
-0.076,-0.766,-0.639
-0.075,-0.764,-0.638
-0.074,-0.764,-0.637
-0.076,-0.765,-0.639
-0.076,-0.765,-0.640
-0.076,-0.766,-0.638
-0.077,-0.764,-0.640
-0.074,-0.761,-0.639
-0.074,-0.764,-0.637
-0.077,-0.766,-0.638
-0.077,-0.765,-0.638
-0.077,-0.763,-0.637
-0.076,-0.764,-0.637
-0.076,-0.764,-0.638
-0.077,-0.768,-0.639
-0.074,-0.763,-0.637
-0.075,-0.761,-0.637
-0.075,-0.761,-0.636
-0.075,-0.763,-0.638
-0.074,-0.767,-0.635
-0.075,-0.764,-0.638
-0.076,-0.764,-0.638
-0.077,-0.765,-0.641
-0.075,-0.766,-0.638
-0.077,-0.768,-0.638
-0.074,-0.768,-0.637
-0.076,-0.762,-0.636
-0.076,-0.765,-0.637
-0.071,-0.767,-0.638
-0.078,-0.766,-0.638
-0.074,-0.765,-0.637
-0.073,-0.766,-0.635
-0.075,-0.765,-0.638
-0.077,-0.766,-0.636
-0.076,-0.764,-0.637
-0.078,-0.767,-0.636
-0.076,-0.767,-0.636
-0.074,-0.766,-0.637
-0.074,-0.766,-0.638
-0.075,-0.765,-0.640
-0.074,-0.766,-0.636
-0.074,-0.765,-0.636
-0.074,-0.767,-0.637
-0.075,-0.767,-0.635
-0.074,-0.765,-0.638
-0.077,-0.767,-0.637
-0.075,-0.766,-0.638
-0.076,-0.764,-0.637
-0.076,-0.764,-0.639
-0.077,-0.765,-0.636
-0.078,-0.764,-0.639
-0.077,-0.765,-0.638
-0.075,-0.763,-0.637
-0.072,-0.764,-0.639
-0.075,-0.765,-0.635
-0.076,-0.767,-0.639
-0.074,-0.765,-0.639
-0.074,-0.766,-0.639
-0.076,-0.768,-0.637
-0.075,-0.763,-0.635
-0.078,-0.762,-0.639
-0.075,-0.763,-0.640
-0.076,-0.764,-0.637
-0.074,-0.766,-0.638
-0.076,-0.763,-0.635
-0.074,-0.767,-0.638
-0.075,-0.764,-0.638
-0.075,-0.763,-0.639
-0.075,-0.762,-0.637
-0.075,-0.767,-0.636
-0.076,-0.765,-0.635
-0.077,-0.764,-0.638
-0.077,-0.767,-0.640
-0.075,-0.766,-0.639
-0.075,-0.766,-0.639
-0.075,-0.766,-0.637
-0.076,-0.766,-0.637
-0.075,-0.763,-0.640
-0.075,-0.765,-0.639
-0.074,-0.764,-0.639
-0.077,-0.766,-0.637
-0.073,-0.766,-0.638
-0.075,-0.762,-0.636
-0.075,-0.761,-0.638
-0.073,-0.763,-0.637
-0.074,-0.764,-0.636
-0.075,-0.765,-0.638
-0.074,-0.764,-0.639
-0.075,-0.762,-0.638
-0.077,-0.766,-0.638
-0.073,-0.767,-0.639
-0.075,-0.765,-0.638
-0.076,-0.766,-0.638
-0.075,-0.763,-0.639
-0.074,-0.767,-0.638
-0.077,-0.765,-0.639
-0.077,-0.764,-0.638
-0.075,-0.764,-0.639
-0.076,-0.764,-0.640
-0.074,-0.764,-0.641
-0.075,-0.768,-0.639
-0.077,-0.764,-0.637
-0.075,-0.764,-0.639
-0.076,-0.764,-0.638
-0.077,-0.766,-0.639
-0.072,-0.766,-0.636
-0.076,-0.765,-0.637
-0.076,-0.765,-0.638
-0.077,-0.763,-0.639
-0.074,-0.765,-0.639
-0.076,-0.766,-0.636
-0.074,-0.764,-0.639
-0.076,-0.763,-0.640
-0.077,-0.762,-0.638
-0.076,-0.768,-0.639
-0.075,-0.765,-0.636
-0.076,-0.763,-0.636
-0.076,-0.763,-0.639
-0.076,-0.769,-0.638
-0.076,-0.767,-0.637
-0.074,-0.765,-0.637
-0.076,-0.761,-0.640
-0.073,-0.763,-0.636
-0.076,-0.763,-0.640
-0.074,-0.764,-0.638
-0.077,-0.765,-0.637
-0.075,-0.765,-0.638
-0.074,-0.765,-0.638
-0.077,-0.765,-0.636
-0.072,-0.766,-0.640
-0.076,-0.766,-0.636
-0.073,-0.763,-0.638
-0.073,-0.764,-0.638
-0.076,-0.768,-0.637
-0.075,-0.765,-0.636
-0.074,-0.766,-0.640
-0.074,-0.764,-0.638
-0.076,-0.764,-0.639
-0.075,-0.765,-0.639
-0.076,-0.763,-0.639
-0.075,-0.764,-0.638
-0.078,-0.764,-0.638
-0.077,-0.763,-0.637
-0.074,-0.763,-0.638
-0.075,-0.765,-0.638
-0.074,-0.766,-0.638
-0.073,-0.766,-0.638
-0.074,-0.765,-0.637
-0.074,-0.763,-0.637
-0.075,-0.764,-0.639
-0.073,-0.764,-0.638
-0.077,-0.763,-0.637
-0.075,-0.765,-0.640
-0.075,-0.764,-0.638
-0.076,-0.764,-0.641
-0.074,-0.764,-0.640
-0.076,-0.764,-0.640
-0.074,-0.764,-0.640
-0.072,-0.764,-0.638
-0.073,-0.766,-0.638
-0.074,-0.765,-0.639
-0.076,-0.766,-0.639
-0.075,-0.764,-0.638
-0.077,-0.763,-0.640
-0.075,-0.763,-0.639
-0.075,-0.762,-0.640
-0.075,-0.762,-0.640
-0.076,-0.765,-0.639
-0.073,-0.764,-0.637
-0.074,-0.762,-0.638
-0.075,-0.763,-0.639
-0.076,-0.764,-0.638
-0.076,-0.766,-0.640
-0.075,-0.764,-0.637
-0.075,-0.764,-0.639
-0.074,-0.762,-0.640
-0.075,-0.768,-0.640
-0.074,-0.768,-0.641
-0.076,-0.761,-0.636
-0.078,-0.761,-0.637
-0.077,-0.761,-0.637
-0.076,-0.763,-0.638
-0.076,-0.765,-0.637
-0.075,-0.766,-0.636
-0.075,-0.766,-0.640
-0.075,-0.767,-0.639
-0.077,-0.764,-0.636
-0.078,-0.764,-0.638
-0.077,-0.765,-0.637
-0.074,-0.766,-0.638
-0.072,-0.766,-0.637
-0.077,-0.765,-0.639
-0.075,-0.766,-0.638
-0.079,-0.764,-0.636
-0.076,-0.764,-0.636
-0.077,-0.766,-0.636
-0.079,-0.765,-0.638
-0.076,-0.764,-0.637
-0.076,-0.765,-0.637
-0.076,-0.767,-0.639
-0.075,-0.764,-0.638
-0.074,-0.766,-0.637
-0.076,-0.767,-0.638
-0.077,-0.765,-0.637
-0.076,-0.768,-0.638
-0.076,-0.765,-0.636
-0.074,-0.766,-0.636
-0.077,-0.765,-0.638
-0.076,-0.764,-0.636
-0.078,-0.766,-0.637
-0.076,-0.765,-0.637
-0.077,-0.765,-0.639
-0.076,-0.768,-0.636
-0.074,-0.769,-0.637
-0.074,-0.766,-0.635
-0.074,-0.763,-0.638
-0.073,-0.767,-0.635
-0.074,-0.768,-0.639
-0.077,-0.766,-0.638
-0.077,-0.763,-0.637
-0.076,-0.766,-0.635
-0.077,-0.768,-0.637
-0.077,-0.763,-0.636
-0.077,-0.764,-0.638
-0.076,-0.764,-0.638
-0.074,-0.764,-0.639
-0.075,-0.765,-0.636
-0.075,-0.764,-0.637
-0.076,-0.765,-0.636
-0.076,-0.767,-0.640
-0.075,-0.769,-0.639
-0.075,-0.764,-0.637
-0.078,-0.763,-0.636
-0.078,-0.763,-0.638
-0.075,-0.763,-0.636
-0.076,-0.765,-0.636
-0.075,-0.767,-0.637
-0.074,-0.769,-0.638
-0.075,-0.767,-0.638
-0.077,-0.766,-0.637
-0.075,-0.766,-0.638
-0.075,-0.764,-0.638
-0.074,-0.766,-0.637
-0.073,-0.765,-0.638
-0.077,-0.767,-0.637
-0.075,-0.764,-0.638
-0.075,-0.765,-0.638
-0.075,-0.765,-0.640
-0.075,-0.763,-0.637
-0.077,-0.763,-0.638
-0.077,-0.764,-0.638
-0.075,-0.764,-0.638
-0.075,-0.764,-0.639
-0.076,-0.764,-0.637
-0.076,-0.765,-0.638
-0.076,-0.764,-0.639
-0.074,-0.764,-0.637
-0.076,-0.765,-0.638
-0.074,-0.765,-0.637
-0.076,-0.766,-0.636
-0.077,-0.764,-0.639
-0.076,-0.762,-0.639
-0.073,-0.764,-0.636
-0.076,-0.765,-0.639
-0.074,-0.765,-0.639
-0.073,-0.762,-0.638
-0.075,-0.765,-0.638
-0.071,-0.765,-0.640
-0.076,-0.764,-0.637
-0.075,-0.763,-0.636
-0.076,-0.764,-0.639
-0.075,-0.761,-0.639
-0.077,-0.765,-0.639
-0.074,-0.764,-0.638
-0.076,-0.767,-0.638
-0.078,-0.761,-0.638
-0.074,-0.761,-0.638
-0.076,-0.765,-0.638
-0.077,-0.764,-0.637
-0.075,-0.766,-0.637
-0.076,-0.762,-0.639
-0.075,-0.764,-0.638
-0.073,-0.769,-0.639
-0.074,-0.768,-0.637
-0.074,-0.763,-0.637
-0.074,-0.761,-0.638
-0.074,-0.765,-0.637
-0.075,-0.767,-0.639
-0.076,-0.766,-0.639
-0.074,-0.765,-0.640
-0.075,-0.764,-0.640
-0.078,-0.764,-0.639
-0.074,-0.767,-0.642
-0.076,-0.765,-0.639
-0.074,-0.766,-0.638
-0.074,-0.765,-0.637
-0.075,-0.764,-0.637
-0.076,-0.762,-0.640
-0.075,-0.766,-0.638
-0.074,-0.765,-0.637
-0.076,-0.765,-0.640
-0.073,-0.765,-0.640
-0.078,-0.764,-0.637
-0.075,-0.765,-0.637
-0.075,-0.764,-0.639
-0.077,-0.765,-0.637
-0.077,-0.764,-0.639
-0.076,-0.765,-0.638
-0.074,-0.763,-0.640
-0.074,-0.765,-0.637
-0.074,-0.766,-0.637
-0.074,-0.764,-0.638
-0.075,-0.764,-0.636
-0.076,-0.765,-0.637
-0.076,-0.763,-0.639
-0.076,-0.765,-0.639
-0.076,-0.764,-0.638
-0.076,-0.761,-0.639
-0.076,-0.763,-0.636
-0.075,-0.762,-0.638
-0.078,-0.764,-0.639
-0.077,-0.765,-0.640
-0.076,-0.765,-0.637
-0.074,-0.764,-0.640
-0.075,-0.767,-0.638
-0.075,-0.765,-0.639
-0.076,-0.765,-0.637
-0.076,-0.764,-0.636
-0.075,-0.762,-0.636
-0.076,-0.764,-0.638
-0.075,-0.765,-0.638
-0.076,-0.766,-0.638
-0.075,-0.759,-0.638
-0.075,-0.763,-0.639
-0.074,-0.763,-0.641
-0.075,-0.766,-0.638
-0.073,-0.762,-0.639
-0.074,-0.765,-0.639
-0.077,-0.763,-0.641
-0.075,-0.770,-0.639
-0.076,-0.769,-0.638
-0.072,-0.760,-0.638
-0.075,-0.762,-0.637
-0.074,-0.761,-0.638
-0.078,-0.765,-0.638
-0.077,-0.763,-0.638
-0.077,-0.762,-0.638
-0.076,-0.763,-0.638
-0.075,-0.766,-0.639
-0.076,-0.764,-0.636
-0.076,-0.765,-0.640
-0.073,-0.765,-0.638
-0.075,-0.764,-0.637
-0.073,-0.763,-0.640
-0.075,-0.763,-0.639
-0.074,-0.763,-0.637
-0.075,-0.763,-0.638
-0.076,-0.763,-0.639
-0.076,-0.761,-0.638
-0.077,-0.764,-0.637
-0.076,-0.765,-0.641
-0.076,-0.764,-0.637
-0.077,-0.766,-0.639
-0.076,-0.767,-0.639
-0.077,-0.765,-0.639
-0.074,-0.764,-0.639
-0.076,-0.765,-0.638
-0.076,-0.767,-0.638
-0.075,-0.767,-0.639
-0.076,-0.764,-0.639
-0.079,-0.765,-0.638
-0.076,-0.766,-0.639
-0.078,-0.764,-0.637
-0.077,-0.764,-0.638
-0.076,-0.766,-0.638
-0.075,-0.765,-0.635
-0.078,-0.765,-0.637
-0.072,-0.766,-0.637
-0.076,-0.763,-0.638
-0.074,-0.763,-0.639
-0.073,-0.764,-0.636
-0.078,-0.767,-0.638
-0.074,-0.768,-0.637
-0.077,-0.765,-0.637
-0.076,-0.762,-0.635
-0.073,-0.763,-0.638
-0.077,-0.767,-0.638
-0.075,-0.767,-0.636
-0.074,-0.765,-0.635
-0.076,-0.767,-0.635
-0.078,-0.765,-0.636
-0.073,-0.771,-0.637
-0.077,-0.767,-0.637
-0.076,-0.761,-0.635
-0.075,-0.761,-0.637
-0.076,-0.764,-0.637
-0.078,-0.767,-0.637
-0.077,-0.765,-0.635
-0.075,-0.765,-0.635
-0.074,-0.768,-0.636
-0.073,-0.765,-0.638
-0.077,-0.767,-0.639
-0.076,-0.764,-0.637
-0.075,-0.763,-0.637
-0.075,-0.765,-0.637
-0.076,-0.763,-0.638
-0.076,-0.767,-0.637
-0.075,-0.765,-0.637
-0.077,-0.765,-0.637
-0.076,-0.764,-0.639
-0.077,-0.765,-0.638
-0.078,-0.764,-0.639
-0.075,-0.765,-0.634
-0.074,-0.764,-0.638
-0.073,-0.764,-0.638
-0.074,-0.765,-0.636
-0.076,-0.764,-0.639
-0.076,-0.765,-0.636
-0.073,-0.766,-0.635
-0.076,-0.766,-0.638
-0.076,-0.766,-0.639
-0.076,-0.762,-0.636
-0.075,-0.764,-0.638
-0.073,-0.762,-0.637
-0.076,-0.766,-0.637
-0.076,-0.763,-0.636
-0.076,-0.765,-0.635
-0.077,-0.761,-0.635
-0.074,-0.761,-0.636
-0.076,-0.760,-0.637
-0.075,-0.761,-0.637
-0.075,-0.764,-0.640
-0.075,-0.768,-0.640
-0.069,-0.772,-0.644
-0.074,-0.769,-0.634
-0.076,-0.774,-0.640
-0.075,-0.765,-0.636
-0.076,-0.766,-0.636
-0.075,-0.758,-0.636
-0.080,-0.763,-0.637
-0.077,-0.762,-0.638
-0.074,-0.759,-0.636
-0.074,-0.756,-0.637
-0.076,-0.759,-0.637
-0.076,-0.766,-0.639
-0.075,-0.763,-0.637
-0.074,-0.764,-0.639
-0.075,-0.765,-0.640
-0.073,-0.772,-0.639
-0.077,-0.769,-0.637
-0.076,-0.767,-0.635
-0.073,-0.766,-0.638
-0.073,-0.766,-0.638
-0.075,-0.764,-0.635
-0.071,-0.764,-0.642
-0.074,-0.765,-0.636
-0.076,-0.761,-0.637
-0.077,-0.758,-0.638
-0.076,-0.761,-0.638
-0.077,-0.766,-0.639
-0.080,-0.768,-0.637
-0.079,-0.764,-0.637
-0.078,-0.760,-0.637
-0.075,-0.760,-0.640
-0.077,-0.764,-0.640
-0.077,-0.770,-0.638
-0.074,-0.760,-0.632
-0.078,-0.752,-0.635
-0.073,-0.752,-0.634
-0.073,-0.763,-0.646
-0.077,-0.768,-0.646
-0.079,-0.760,-0.638
-0.073,-0.762,-0.637
-0.069,-0.767,-0.640
-0.066,-0.786,-0.644
-0.060,-0.785,-0.639
-0.069,-0.783,-0.644
-0.072,-0.778,-0.639
-0.067,-0.773,-0.634
-0.074,-0.768,-0.634
-0.077,-0.761,-0.632
-0.076,-0.755,-0.630
-0.076,-0.754,-0.625
-0.086,-0.749,-0.632
-0.086,-0.748,-0.634
-0.087,-0.749,-0.635
-0.085,-0.753,-0.639
-0.082,-0.758,-0.641
-0.076,-0.766,-0.645
-0.072,-0.771,-0.647
-0.066,-0.778,-0.631
-0.077,-0.780,-0.638
-0.066,-0.771,-0.630
-0.066,-0.780,-0.642
-0.069,-0.772,-0.636
-0.073,-0.766,-0.635
-0.072,-0.764,-0.633
-0.078,-0.763,-0.635
-0.077,-0.759,-0.636
-0.080,-0.758,-0.635
-0.079,-0.755,-0.639
-0.076,-0.762,-0.638
-0.076,-0.763,-0.641
-0.074,-0.769,-0.639
-0.073,-0.768,-0.638
-0.073,-0.770,-0.639
-0.074,-0.769,-0.636
-0.075,-0.769,-0.637
-0.072,-0.767,-0.635
-0.072,-0.762,-0.633
-0.076,-0.764,-0.633
-0.076,-0.762,-0.635
-0.080,-0.761,-0.635
-0.077,-0.761,-0.639
-0.074,-0.759,-0.640
-0.076,-0.758,-0.639
-0.073,-0.764,-0.642
-0.073,-0.768,-0.643
-0.071,-0.770,-0.642
-0.073,-0.773,-0.639
-0.078,-0.772,-0.634
-0.076,-0.759,-0.626
-0.085,-0.756,-0.636
-0.080,-0.750,-0.634
-0.081,-0.750,-0.636
-0.079,-0.752,-0.642
-0.077,-0.761,-0.642
-0.071,-0.775,-0.646
-0.068,-0.775,-0.642
-0.065,-0.781,-0.639
-0.070,-0.777,-0.637
-0.071,-0.781,-0.639
-0.069,-0.772,-0.632
-0.071,-0.767,-0.632
-0.075,-0.766,-0.628
-0.079,-0.761,-0.633
-0.083,-0.756,-0.633
-0.082,-0.752,-0.633
-0.086,-0.754,-0.638
-0.081,-0.754,-0.641
-0.081,-0.756,-0.638
-0.075,-0.765,-0.643
-0.066,-0.775,-0.641
-0.067,-0.780,-0.639
-0.069,-0.778,-0.635
-0.069,-0.780,-0.634
-0.069,-0.779,-0.634
-0.070,-0.774,-0.630
-0.074,-0.765,-0.630
-0.078,-0.762,-0.632
-0.082,-0.758,-0.634
-0.081,-0.759,-0.631
-0.085,-0.755,-0.646
-0.076,-0.759,-0.636
-0.076,-0.766,-0.639
-0.073,-0.768,-0.640
-0.072,-0.770,-0.638
-0.074,-0.773,-0.638
-0.074,-0.774,-0.637
-0.074,-0.770,-0.635
-0.075,-0.764,-0.634
-0.077,-0.763,-0.632
-0.078,-0.764,-0.633
-0.078,-0.767,-0.635
-0.080,-0.768,-0.635
-0.079,-0.762,-0.637
-0.084,-0.761,-0.638
-0.081,-0.765,-0.638
-0.078,-0.764,-0.638
-0.072,-0.767,-0.638
-0.074,-0.766,-0.639
-0.071,-0.769,-0.634
-0.074,-0.771,-0.635
-0.074,-0.770,-0.637
-0.080,-0.766,-0.635
-0.078,-0.761,-0.632
-0.078,-0.760,-0.635
-0.078,-0.760,-0.637
-0.078,-0.763,-0.637
-0.073,-0.762,-0.640
-0.076,-0.761,-0.639
-0.075,-0.763,-0.643
-0.073,-0.767,-0.639
-0.073,-0.774,-0.641
-0.072,-0.770,-0.634
-0.074,-0.769,-0.637
-0.074,-0.770,-0.637
-0.073,-0.770,-0.638
-0.074,-0.771,-0.637
-0.073,-0.767,-0.636
-0.073,-0.771,-0.641
-0.071,-0.769,-0.638
-0.073,-0.767,-0.634
-0.077,-0.762,-0.638
-0.080,-0.760,-0.637
-0.080,-0.760,-0.634
-0.079,-0.761,-0.634
-0.082,-0.764,-0.637
-0.079,-0.760,-0.633
-0.077,-0.767,-0.637
-0.078,-0.765,-0.637
-0.077,-0.764,-0.638
-0.073,-0.765,-0.640
-0.079,-0.763,-0.639
-0.077,-0.768,-0.638
-0.077,-0.769,-0.637
