aX,aY,aZ
-0.741,-0.683,-0.070
-0.734,-0.686,-0.072
-0.735,-0.686,-0.068
-0.733,-0.685,-0.068
-0.742,-0.682,-0.064
-0.747,-0.678,-0.064
-0.749,-0.683,-0.063
-0.749,-0.684,-0.053
-0.748,-0.684,-0.054
-0.750,-0.685,-0.052
-0.746,-0.685,-0.048
-0.745,-0.685,-0.052
-0.746,-0.683,-0.048
-0.747,-0.692,-0.049
-0.750,-0.694,-0.051
-0.747,-0.691,-0.052
-0.742,-0.681,-0.058
-0.741,-0.681,-0.057
-0.743,-0.685,-0.059
-0.741,-0.691,-0.058
-0.737,-0.688,-0.059
-0.739,-0.689,-0.060
-0.740,-0.689,-0.056
-0.740,-0.689,-0.057
-0.740,-0.687,-0.058
-0.738,-0.685,-0.056
-0.738,-0.684,-0.056
-0.741,-0.686,-0.055
-0.746,-0.687,-0.057
-0.743,-0.687,-0.055
-0.746,-0.688,-0.055
-0.746,-0.687,-0.053
-0.743,-0.688,-0.054
-0.742,-0.685,-0.053
-0.742,-0.687,-0.054
-0.743,-0.686,-0.055
-0.743,-0.689,-0.055
-0.741,-0.687,-0.056
-0.742,-0.688,-0.055
-0.744,-0.690,-0.056
-0.741,-0.687,-0.054
-0.743,-0.687,-0.056
-0.740,-0.689,-0.057
-0.740,-0.688,-0.057
-0.742,-0.689,-0.057
-0.742,-0.686,-0.056
-0.743,-0.689,-0.057
-0.744,-0.690,-0.058
-0.747,-0.691,-0.061
-0.738,-0.679,-0.052
-0.745,-0.688,-0.058
-0.743,-0.686,-0.057
-0.744,-0.689,-0.056
-0.747,-0.690,-0.060
-0.739,-0.684,-0.056
-0.742,-0.686,-0.058
-0.741,-0.689,-0.059
-0.739,-0.694,-0.056
-0.742,-0.686,-0.056
-0.743,-0.686,-0.058
-0.741,-0.686,-0.057
-0.742,-0.691,-0.055
-0.742,-0.690,-0.056
-0.740,-0.688,-0.056
-0.742,-0.687,-0.057
-0.742,-0.686,-0.055
-0.746,-0.691,-0.058
-0.746,-0.687,-0.055
-0.745,-0.687,-0.057
-0.744,-0.687,-0.056
-0.740,-0.686,-0.057
-0.739,-0.688,-0.054
-0.743,-0.686,-0.056
-0.742,-0.688,-0.058
-0.741,-0.687,-0.058
-0.742,-0.687,-0.059
-0.743,-0.687,-0.057
-0.744,-0.685,-0.058
-0.744,-0.689,-0.055
-0.743,-0.688,-0.054
-0.739,-0.687,-0.054
-0.740,-0.690,-0.054
-0.742,-0.688,-0.056
-0.743,-0.688,-0.054
-0.741,-0.689,-0.055
-0.742,-0.687,-0.057
-0.742,-0.686,-0.056
-0.739,-0.688,-0.059
-0.742,-0.687,-0.057
-0.744,-0.689,-0.056
-0.740,-0.689,-0.058
-0.743,-0.689,-0.054
-0.740,-0.688,-0.055
-0.742,-0.684,-0.055
-0.744,-0.688,-0.058
-0.743,-0.690,-0.057
-0.742,-0.687,-0.060
-0.743,-0.687,-0.057
-0.742,-0.688,-0.055
-0.745,-0.683,-0.057
-0.747,-0.681,-0.056
-0.748,-0.682,-0.051
-0.746,-0.682,-0.053
-0.743,-0.691,-0.056
-0.732,-0.691,-0.060
-0.725,-0.683,-0.055
-0.734,-0.688,-0.073
-0.732,-0.703,-0.081
-0.741,-0.716,-0.080
-0.725,-0.716,-0.071
-0.739,-0.697,-0.061
-0.739,-0.689,-0.065
-0.741,-0.692,-0.060
-0.741,-0.698,-0.059
-0.739,-0.698,-0.056
-0.732,-0.695,-0.055
-0.736,-0.694,-0.058
-0.732,-0.692,-0.054
