aX,aY,aZ
-0.696,0.269,-0.978
-1.108,-0.350,0.061
-1.407,0.519,-0.574
-1.106,0.229,-1.112
-0.902,-0.491,-0.227
-0.754,-0.504,-0.141
-0.625,-0.414,-0.163
-0.877,0.235,-0.068
-0.950,-0.449,-0.527
-0.864,-0.612,-0.783
-0.798,-0.478,-0.544
-0.642,-0.332,-0.501
-0.654,-0.160,-0.567
-0.916,-0.036,-0.503
-0.931,-0.108,-0.384
-0.872,-0.173,-0.408
-0.808,-0.193,-0.436
-0.757,-0.318,-0.430
-0.854,-0.373,-0.353
-0.843,-0.315,-0.290
-0.940,-0.244,-0.336
-0.962,-0.180,-0.352
-1.009,-0.166,-0.346
-0.962,-0.311,-0.320
-0.908,-0.434,-0.346
-0.831,-0.518,-0.599
-0.856,-0.398,-0.684
-0.870,-0.274,-0.553
-1.256,-0.231,-0.661
-1.017,-0.126,-0.681
-0.944,-0.164,-0.810
-0.874,0.019,-0.970
-0.785,0.193,-0.991
-0.788,0.269,-0.973
-0.962,0.273,-0.817
-1.344,-0.233,-0.307
-1.321,-0.954,-0.141
-1.449,-0.409,0.006
-0.976,-0.323,-0.218
-0.785,-0.255,-0.349
-0.738,-0.040,-0.636
-0.732,0.051,-0.450
-0.731,-0.022,-0.340
-0.664,-0.039,-0.301
-0.625,-0.012,-0.246
-0.598,-0.024,-0.245
-0.617,-0.067,-0.180
-0.694,-0.119,-0.130
-0.732,-0.100,-0.199
-0.773,-0.051,-0.339
-0.833,-0.035,-0.297
-0.883,0.011,-0.197
-1.014,0.328,-0.589
-0.829,0.300,-0.861
-0.713,0.173,-1.073
-0.792,-0.052,-1.225
-0.699,0.407,-1.289
-0.738,0.353,-1.068
-1.177,0.020,-0.215
-0.860,-0.268,-0.143
-0.675,-0.271,-0.064
-0.822,0.049,-0.050
-1.010,-0.588,-0.614
-0.772,-0.674,-0.730
-0.682,-0.497,-0.610
-0.500,-0.233,-0.590
-0.875,-0.103,-0.388
-0.988,-0.117,-0.343
-0.978,-0.161,-0.355
-0.805,-0.159,-0.447
-0.769,-0.215,-0.444
-0.795,-0.336,-0.371
-0.821,-0.354,-0.368
-0.823,-0.332,-0.389
-0.843,-0.321,-0.414
-0.838,-0.365,-0.312
-0.847,-0.349,-0.297
-0.910,-0.306,-0.310
-1.015,-0.151,-0.379
-0.830,-0.450,-0.470
-0.774,-0.498,-0.627
-0.808,-0.349,-0.702
-0.894,-0.264,-0.687
-1.179,-0.249,-0.813
-1.042,0.003,-0.763
-0.998,0.132,-0.970
-1.001,0.185,-0.968
-0.909,0.320,-0.850
-1.008,0.142,-0.553
-1.137,0.017,-0.415
-1.272,-1.271,-0.131
-1.596,-0.485,0.103
-1.236,-0.410,0.032
-0.792,-0.199,-0.383
-0.651,-0.065,-0.707
-0.664,-0.039,-0.633
-0.717,0.013,-0.340
-0.677,-0.018,-0.299
-0.598,-0.043,-0.242
-0.601,-0.020,-0.116
-0.579,-0.061,-0.078
-0.744,-0.083,-0.074
-0.720,-0.095,-0.116
-0.841,0.018,-0.270
-0.929,0.081,-0.354
-0.969,0.121,-0.422
-0.967,0.200,-0.712
-0.910,0.152,-0.768
-0.675,0.015,-1.086
-0.694,-0.027,-1.253
-0.771,0.068,-1.248
-0.868,0.283,-1.017
-0.959,0.060,-0.318
-1.621,-0.301,-0.110
-1.138,-0.264,-0.192
-1.226,0.346,-1.036
-0.696,-0.427,0.056
-0.717,-0.393,-0.036
-0.772,-0.010,-0.089
-1.037,-0.295,-0.616
-0.830,-0.821,-0.793
-0.819,-0.551,-0.549
-0.634,-0.496,-0.528
-0.548,-0.426,-0.554
-0.819,-0.194,-0.404
-0.943,-0.113,-0.376
-0.952,-0.160,-0.430
-0.875,-0.134,-0.447
-0.788,-0.238,-0.398
-0.791,-0.293,-0.354
-0.823,-0.347,-0.293
-0.896,-0.333,-0.302
-0.901,-0.318,-0.304
-0.862,-0.362,-0.307
-0.852,-0.375,-0.273
-0.874,-0.377,-0.269
-0.943,-0.240,-0.333
-0.959,-0.237,-0.382
-0.932,-0.290,-0.387
-0.791,-0.441,-0.397
-0.769,-0.487,-0.572
-0.774,-0.413,-0.590
-0.851,-0.285,-0.526
-1.146,-0.320,-0.668
-1.202,-0.238,-0.615
-1.128,-0.097,-0.634
-1.116,-0.060,-0.770
-1.087,0.000,-0.816
-0.897,0.137,-0.901
-0.938,0.220,-0.708
-0.977,0.074,-0.522
-1.248,-0.223,-0.223
-1.142,-1.011,0.088
-1.318,-0.396,-0.006
-1.019,-0.221,-0.238
-0.844,-0.095,-0.526
-0.730,-0.053,-0.565
-0.783,-0.091,-0.482
-0.669,-0.058,-0.294
-0.655,-0.065,-0.299
-0.608,-0.036,-0.228
-0.611,-0.049,-0.216
-0.631,-0.067,-0.199
-0.720,-0.091,-0.214
-0.754,-0.061,-0.264
-0.764,-0.082,-0.305
-0.864,0.005,-0.209
-0.915,0.107,-0.337
-1.018,0.261,-0.621
-0.694,0.233,-1.075
-0.697,0.063,-1.199
-0.725,-0.008,-1.180
-0.760,0.209,-1.113
-0.851,0.186,-0.762
-0.899,0.032,-0.290
-1.381,-0.659,-0.142
-1.379,0.049,-0.074
-1.257,0.526,-0.388
-0.945,0.220,-0.896
-0.775,-0.426,-0.001
-0.922,0.013,-0.141
-0.951,-0.315,-0.378
-0.849,-0.650,-0.676
-0.797,-0.460,-0.390
-0.714,-0.331,-0.480
-0.776,-0.069,-0.515
-0.914,-0.082,-0.316
-0.927,-0.115,-0.299
-0.839,-0.239,-0.462
-0.781,-0.268,-0.471
-0.783,-0.305,-0.461
-0.837,-0.336,-0.406
-0.801,-0.354,-0.445
-0.777,-0.354,-0.447
-0.789,-0.325,-0.407
-0.872,-0.302,-0.372
-0.907,-0.258,-0.367
-0.932,-0.168,-0.365
-0.950,-0.169,-0.357
-0.926,-0.252,-0.353
-0.797,-0.427,-0.353
-0.788,-0.504,-0.477
-0.794,-0.455,-0.564
-0.804,-0.276,-0.532
-1.046,-0.330,-0.675
-1.162,-0.268,-0.707
-1.045,0.122,-0.769
-1.057,0.124,-0.874
-1.015,0.186,-0.862
-1.034,0.223,-0.767
-0.983,0.010,-0.695
-1.060,-0.169,-0.514
-1.057,-1.023,0.035
-0.687,-0.173,-0.545
-0.720,-0.122,-0.472
-0.805,-0.021,-0.308
-0.693,-0.009,-0.121
-0.596,-0.019,-0.236
-0.660,-0.063,-0.251
-0.666,-0.085,-0.267
-0.732,-0.050,-0.285
-0.794,-0.012,-0.222
-0.815,-0.040,-0.198
-0.848,0.034,-0.364
-0.837,0.037,-0.531
-0.771,0.158,-0.641
-0.687,0.103,-1.095
-0.894,0.133,-1.589
-0.676,0.044,-0.324
-0.572,-0.119,0.028
-1.450,-0.467,0.005
-1.704,0.268,-0.517
-1.359,0.605,-0.740
-0.899,-0.129,-1.204
-0.778,-0.385,-0.178
-0.654,-0.245,-0.005
-0.736,-0.101,0.028
-0.828,-0.005,-0.097
-0.908,-0.267,-0.315
-0.872,-0.819,-0.660
-0.884,-0.551,-0.312
-0.814,-0.474,-0.283
-0.699,-0.204,-0.428
-0.921,-0.082,-0.386
-0.943,-0.144,-0.367
-0.889,-0.173,-0.393
-0.853,-0.231,-0.406
-0.831,-0.323,-0.415
-0.853,-0.371,-0.327
-0.881,-0.345,-0.342
-0.885,-0.345,-0.385
-0.862,-0.308,-0.387
-0.887,-0.311,-0.361
-0.908,-0.327,-0.347
-0.946,-0.239,-0.346
-0.992,-0.208,-0.332
-0.977,-0.280,-0.343
-0.903,-0.337,-0.296
-0.824,-0.415,-0.322
-0.798,-0.451,-0.407
-0.828,-0.481,-0.514
-0.919,-0.293,-0.356
-0.945,-0.320,-0.334
-0.867,-0.288,-0.415
-0.761,-0.295,-0.480
-0.734,-0.238,-0.490
-0.654,-0.094,-0.409
-1.031,-0.190,-0.518
-1.018,-0.086,-0.519
-0.971,0.051,-0.503
-1.401,-0.081,-0.704
-1.358,0.017,-0.602
-1.159,-0.230,-0.450
-0.972,-0.596,0.059
-1.068,-0.210,-0.008
-0.988,-0.120,0.019
-0.884,-0.008,-0.164
-0.858,0.119,-0.350
-0.841,0.209,-0.447
-0.909,0.148,-0.369
-0.945,0.100,-0.283
-0.911,0.066,-0.215
-0.985,-0.022,-0.113
-0.955,-0.032,-0.051
-0.922,0.046,-0.103
-0.924,0.089,-0.263
-0.922,0.065,-0.316
-0.924,-0.013,-0.393
-0.894,-0.040,-0.420
-0.887,-0.036,-0.482
-0.893,0.044,-0.476
-0.869,-0.017,-0.448
-0.843,-0.059,-0.493
-0.863,-0.107,-0.582
-0.742,-0.132,-0.784
-0.707,-0.194,-0.875
-0.647,0.021,-0.765
-0.751,0.249,-0.610
-0.713,0.229,-0.644
-0.724,0.232,-0.672
-0.707,-0.074,-0.600
-0.650,-0.146,-0.573
-0.889,0.215,-0.285
-1.209,-0.129,-0.611
-1.091,0.061,-0.033
-1.171,0.028,-0.015
-0.945,-0.220,-0.330
-0.803,-0.323,-0.288
-0.848,-0.345,-0.271
-0.898,-0.361,-0.327
-0.892,-0.337,-0.520
-0.886,-0.282,-0.467
-0.954,-0.253,-0.345
-0.935,-0.325,-0.331
-0.929,-0.347,-0.362
-0.904,-0.344,-0.409
-0.867,-0.261,-0.435
-0.879,-0.224,-0.400
-0.914,-0.288,-0.358
-0.861,-0.374,-0.353
-0.834,-0.379,-0.360
-0.810,-0.447,-0.466
-0.770,-0.484,-0.582
-0.779,-0.477,-0.614
-0.762,-0.344,-0.570
-0.819,-0.236,-0.516
-0.864,-0.244,-0.510
-0.891,-0.315,-0.428
-0.854,-0.333,-0.461
-0.846,-0.352,-0.456
-0.833,-0.351,-0.427
-0.827,-0.366,-0.406
-0.833,-0.386,-0.419
-0.861,-0.409,-0.466
-0.895,-0.391,-0.487
-0.896,-0.365,-0.503
-0.817,-0.233,-0.519
-0.813,-0.276,-0.505
-0.806,-0.284,-0.522
-0.950,-0.326,-0.645
-1.104,-0.113,-0.616
-1.172,0.078,-0.661
-1.139,0.154,-0.770
-1.056,0.217,-0.726
-1.038,0.232,-0.647
-1.175,0.078,-0.503
-1.195,-0.261,0.023
-0.914,-0.215,-0.052
-0.931,-0.119,-0.353
-0.848,0.025,-0.774
-0.734,0.076,-0.440
-0.707,0.007,-0.363
-0.559,-0.108,-0.301
-0.535,-0.121,-0.307
-0.532,-0.105,-0.290
-0.613,-0.011,-0.271
-0.662,0.015,-0.302
-0.678,-0.019,-0.303
-0.700,-0.048,-0.272
-0.790,-0.017,-0.264
-0.859,0.030,-0.214
-0.963,0.338,-0.721
-0.818,0.235,-0.973
-0.739,0.051,-1.126
-0.757,0.000,-1.328
-0.549,0.224,-1.567
-0.533,0.304,-1.409
-1.365,0.183,-0.685
-1.093,-0.164,0.119
-1.286,-0.047,-0.166
-0.943,0.216,-0.676
-0.807,-0.359,-0.208
-0.809,-0.391,-0.124
-0.816,-0.375,-0.304
-1.098,0.354,-0.271
-1.003,-0.086,-0.353
-0.765,-0.686,-0.659
-0.758,-0.563,-0.522
-0.808,-0.441,-0.434
-0.821,-0.300,-0.340
-0.906,-0.129,-0.351
-0.894,-0.173,-0.443
-0.866,-0.209,-0.429
-0.772,-0.325,-0.404
-0.762,-0.344,-0.388
-0.802,-0.360,-0.372
-0.854,-0.382,-0.451
-0.823,-0.391,-0.453
-0.834,-0.374,-0.404
-0.849,-0.326,-0.363
-0.863,-0.220,-0.374
-0.896,-0.191,-0.406
-0.941,-0.228,-0.440
-0.839,-0.318,-0.373
-0.792,-0.349,-0.354
-0.863,-0.401,-0.409
-0.942,-0.381,-0.447
-0.940,-0.363,-0.476
-0.886,-0.232,-0.559
-0.837,-0.278,-0.636
-1.071,-0.388,-0.805
-1.052,-0.159,-0.763
-1.094,0.144,-0.917
-1.099,0.223,-0.953
-0.822,0.389,-0.917
-1.161,0.234,-0.555
-1.269,-0.066,-0.444
-1.465,-0.956,0.239
-1.225,-0.380,-0.186
-0.920,-0.410,-0.187
-0.793,-0.128,-0.518
-0.666,-0.188,-0.608
-0.606,-0.196,-0.572
-0.695,-0.107,-0.296
-0.702,-0.058,-0.250
-0.659,0.016,-0.287
-0.569,-0.017,-0.207
-0.639,-0.059,-0.131
-0.669,-0.057,-0.088
-0.747,-0.102,-0.144
-0.859,-0.014,-0.293
-0.935,0.037,-0.324
-1.100,0.289,-0.344
-0.952,0.349,-0.793
-0.744,-0.007,-1.435
-0.554,0.198,-1.421
-0.602,0.252,-0.921
-1.302,-0.516,0.033
-1.211,-0.589,0.089
-1.179,0.074,-0.013
-1.487,0.603,-0.800
-1.001,-0.242,-0.585
-0.853,-0.383,0.037
-0.772,-0.444,-0.230
-0.688,-0.209,-0.178
-0.981,-0.144,-0.470
-0.850,-0.811,-0.727
-0.685,-0.584,-0.551
-0.806,0.079,-0.502
-0.958,-0.115,-0.370
-0.893,-0.099,-0.383
-0.886,-0.165,-0.508
-0.883,-0.205,-0.480
-0.817,-0.273,-0.409
-0.815,-0.280,-0.333
-0.839,-0.319,-0.374
-0.819,-0.377,-0.447
-0.773,-0.368,-0.431
-0.768,-0.376,-0.410
-0.803,-0.327,-0.450
-0.872,-0.157,-0.469
-0.910,-0.119,-0.437
-0.958,-0.194,-0.397
-0.823,-0.382,-0.403
-0.831,-0.468,-0.498
-0.921,-0.472,-0.612
-0.878,-0.312,-0.652
-1.178,-0.320,-0.785
-1.051,0.004,-0.710
-0.979,0.160,-0.869
-0.976,0.150,-0.870
-0.993,0.201,-0.822
-1.087,-0.312,-0.397
-1.595,-0.276,-0.008
-1.272,-0.378,-0.001
-0.703,-0.135,-0.343
-0.657,-0.062,-0.694
-0.661,-0.036,-0.681
-0.789,0.029,-0.364
-0.643,0.019,-0.195
-0.640,0.011,-0.179
-0.658,-0.006,-0.237
-0.684,-0.055,-0.260
-0.683,-0.140,-0.270
-0.761,-0.050,-0.298
-0.862,0.045,-0.163
-0.869,0.015,-0.088
-0.850,-0.042,-0.118
-0.985,0.239,-0.501
-0.941,0.318,-0.675
-0.748,0.294,-1.201
-0.740,-0.091,-1.483
-0.671,0.038,-1.467
-0.783,0.340,-1.135
-1.316,-0.325,-0.240
-1.174,-0.589,-0.071
