151,158,1018
144,155,1016
149,155,1016
164,161,1017
152,158,1015
142,153,1017
149,156,1017
168,163,1019
153,158,1017
140,153,1015
149,156,1018
151,156,1015
156,158,1017
145,155,1016
147,154,1017
150,155,1016
156,159,1015
152,158,1017
146,154,1017
152,156,1016
159,159,1017
151,157,1018
145,155,1016
152,157,1017
164,162,1018
152,157,1017
144,154,1017
150,155,1017
169,162,1017
153,158,1019
140,153,1017
150,154,1017
152,156,1018
156,158,1015
152,157,1018
147,155,1016
150,157,1017
159,159,1017
152,157,1018
146,155,1017
151,156,1018
161,161,1017
151,157,1017
144,154,1017
150,155,1016
165,161,1017
151,159,1017
142,154,1018
149,156,1019
161,160,1017
151,158,1017
141,154,1017
149,155,1017
174,163,1016
153,159,1017
150,157,1018
147,155,1017
150,156,1018
157,159,1017
150,158,1018
146,154,1016
151,156,1018
160,159,1017
152,157,1017
144,153,1017
149,155,1018
165,163,1016
152,158,1017
141,153,1017
150,156,1017
170,162,1018
153,157,1017
140,153,1017
149,155,1018
152,155,1017
157,158,1017
152,157,1017
147,155,1018
151,157,1017
159,161,1017
150,157,1017
145,155,1017
151,157,1018
162,162,1018
151,159,1017
143,153,1016
145,154,1017
162,160,1016
152,158,1016
143,154,1015
149,155,1017
168,163,1017
151,158,1017
140,152,1016
148,153,1016
152,156,1017
156,160,1017
151,156,1017
148,155,1018
151,156,1018
158,159,1018
150,157,1017
146,154,1017
150,155,1018
161,161,1016
150,157,1019
144,154,1018
152,157,1016
165,162,1018
152,158,1016
142,154,1018
150,156,1016
169,164,1017
154,159,1017
150,157,1017
149,155,1019
151,156,1017
158,159,1018
150,156,1016
146,155,1017
151,156,1017
161,160,1019
145,158,1016
144,154,1016
150,156,1018
163,160,1017
151,156,1017
143,153,1018
150,155,1018
166,162,1018
150,159,1018
140,154,1018
148,156,1016
173,164,1016
152,159,1017
151,157,1018
147,155,1017
151,157,1017
158,158,1017
150,157,1017
146,154,1016
151,155,1016
160,161,1017
152,158,1016
144,154,1017
150,154,1017
164,162,1018
151,157,1015
142,154,1017
150,156,1016
168,162,1017
153,157,1017
140,154,1017
148,155,1018
151,156,1018
157,159,1016
151,157,1018
146,155,1017
151,155,1016
152,158,1017
150,156,1014
145,153,1018
149,156,1017
160,159,1017
151,158,1017
144,154,1018
150,156,1017
163,162,1016
151,159,1018
141,153,1017
149,156,1017
168,162,1016
152,159,1018
140,153,1017
150,154,1017
151,156,1016
156,159,1018
151,156,1017
146,155,1017
150,156,1017
158,159,1018
151,157,1018
146,155,1017
151,155,1018
163,160,1017
152,157,1018
143,154,1017
150,153,1017
166,161,1017
151,158,1017
142,154,1018
150,156,1017
169,163,1017
152,159,1017
150,157,1017
147,155,1017
158,158,1016
159,160,1016
151,157,1018
147,156,1019
151,155,1018
160,160,1016
153,159,1018
145,156,1017
152,155,1017
166,162,1018
144,152,1018
146,155,1017
150,158,1019
171,165,1017
150,156,1016
141,153,1017
149,156,1016
150,158,1016
158,159,1017
150,158,1018
142,151,1017
145,152,1018
169,171,1017
169,177,1015
152,165,1017
154,162,1017
157,163,1018
153,161,1016
146,156,1017
150,157,1017
169,164,1018
152,159,1016
140,152,1018
153,155,1016
174,165,1017
155,161,1017
134,153,1017
150,156,1016
152,158,1017
156,158,1012
156,161,1018
156,164,1015
149,155,1016
171,168,1017
208,201,1017
172,196,1018
153,172,1017
156,164,1018
150,159,1016
146,156,1018
158,162,1018
168,165,1016
154,159,1017
142,153,1017
149,155,1017
164,159,1017
150,156,1017
150,156,1017
148,154,1016
152,155,1017
159,160,1017
150,157,1015
147,154,1017
149,155,1018
171,167,1018
160,166,1017
147,160,1016
168,169,1017
174,172,1017
152,170,1017
136,152,1018
143,149,1017
161,155,1016
141,148,1017
138,148,1017
147,152,1017
171,162,1017
153,158,1017
152,157,1018
148,156,1021
153,158,1017
157,160,1017
151,157,1016
148,157,1017
152,157,1017
145,148,1017
147,148,1017
140,146,1017
148,152,1016
165,159,1017
154,157,1017
143,154,1017
150,156,1016
169,162,1018
154,159,1017
143,155,1017
151,156,1016
153,158,1017
156,159,1017
154,158,1017
150,156,1017
151,158,1017
160,160,1017
152,157,1017
147,155,1018
151,157,1016
161,163,1018
152,158,1016
145,157,1016
145,155,1018
163,160,1017
153,157,1016
145,155,1017
