aX,aY,aZ
0.178,-0.702,-0.852
0.220,-0.686,-0.810
0.238,-0.683,-0.810
0.259,-0.691,-0.788
0.303,-0.691,-0.748
0.314,-0.678,-0.715
0.323,-0.669,-0.689
0.330,-0.688,-0.685
0.355,-0.674,-0.629
0.401,-0.658,-0.540
0.423,-0.628,-0.552
0.414,-0.677,-0.572
0.456,-0.747,-0.491
0.528,-0.729,-0.427
0.533,-0.769,-0.338
0.573,-0.703,-0.329
0.620,-0.702,-0.333
0.591,-0.658,-0.430
0.636,-0.580,-0.351
0.681,-0.745,-0.267
0.692,-0.725,-0.200
0.705,-0.696,-0.202
0.715,-0.679,-0.124
0.733,-0.622,-0.109
0.759,-0.612,-0.050
0.757,-0.533,0.004
0.797,-0.582,0.003
0.798,-0.501,0.040
0.790,-0.492,0.116
0.806,-0.461,0.122
0.825,-0.462,0.142
0.810,-0.427,0.124
0.833,-0.447,0.147
0.804,-0.401,0.176
0.801,-0.328,0.273
0.823,-0.306,0.314
0.859,-0.295,0.296
0.860,-0.291,0.279
0.851,-0.263,0.303
0.820,-0.211,0.366
0.866,-0.167,0.360
0.871,-0.167,0.345
0.876,-0.124,0.356
0.872,-0.078,0.413
0.869,-0.048,0.408
0.877,-0.022,0.392
0.851,-0.009,0.410
0.845,0.008,0.414
0.837,0.047,0.445
0.803,0.086,0.453
0.793,0.116,0.445
0.709,0.183,0.508
0.607,0.313,0.592
0.573,0.382,0.636
0.522,0.541,0.770
0.432,0.694,0.813
0.469,0.809,0.840
0.574,0.790,0.937
0.605,0.760,0.891
0.579,0.752,0.801
0.647,0.618,0.605
0.622,0.430,0.532
0.526,0.407,0.567
0.462,0.452,0.699
0.527,0.479,0.738
0.575,0.472,0.732
0.587,0.433,0.692
0.611,0.394,0.642
0.633,0.368,0.607
0.698,0.315,0.598
0.730,0.229,0.526
0.755,0.168,0.492
0.763,0.072,0.451
0.791,-0.022,0.432
0.781,-0.016,0.444
0.810,-0.100,0.419
0.816,-0.212,0.275
0.794,-0.287,0.194
0.724,-0.377,0.112
0.691,-0.470,0.050
0.731,-0.507,0.016
0.781,-0.529,-0.016
0.721,-0.549,-0.039
0.704,-0.570,-0.089
0.676,-0.604,-0.173
0.688,-0.656,-0.369
0.694,-0.664,-0.274
0.652,-0.674,-0.261
0.627,-0.680,-0.308
0.594,-0.807,-0.312
0.584,-0.709,-0.370
0.543,-0.691,-0.354
0.548,-0.702,-0.406
0.543,-0.764,-0.525
0.502,-0.783,-0.549
0.490,-0.762,-0.566
0.495,-0.760,-0.617
0.511,-0.679,-0.691
0.488,-0.719,-0.692
0.510,-0.740,-0.672
0.495,-0.710,-0.657
0.494,-0.665,-0.677
0.488,-0.646,-0.715
0.479,-0.685,-0.736
0.460,-0.631,-0.737
0.445,-0.622,-0.729
0.396,-0.587,-0.758
0.370,-0.689,-0.760
0.386,-0.623,-0.752
0.342,-0.607,-0.780
0.318,-0.566,-0.804
0.309,-0.543,-0.826
0.308,-0.532,-0.807
0.287,-0.517,-0.828
0.274,-0.522,-0.837
0.239,-0.511,-0.849
0.177,-0.489,-0.863
0.168,-0.469,-0.859
0.189,-0.497,-0.935
0.176,-0.558,-1.059
0.165,-0.571,-1.073
0.142,-0.582,-1.058
0.154,-0.570,-0.996
0.146,-0.554,-0.937
0.170,-0.502,-0.859
0.196,-0.468,-0.793
0.181,-0.468,-0.779
0.134,-0.496,-0.791
0.105,-0.505,-0.826
0.108,-0.499,-0.853
0.121,-0.487,-0.874
0.132,-0.478,-0.885
0.142,-0.481,-0.886
0.158,-0.474,-0.858
0.136,-0.491,-0.838
0.130,-0.494,-0.844
0.136,-0.501,-0.841
0.136,-0.508,-0.852
0.141,-0.508,-0.857
0.157,-0.498,-0.847
0.157,-0.500,-0.867
0.157,-0.510,-0.877
0.153,-0.517,-0.883
0.166,-0.527,-0.912
0.165,-0.532,-0.923
0.147,-0.533,-0.949
0.142,-0.528,-0.952
0.228,-0.540,-0.981
0.194,-0.984,-0.938
0.272,-0.545,-1.133
0.213,-0.571,-1.136
0.220,-0.648,-1.244
0.165,-0.655,-1.102
0.157,-0.672,-1.069
0.139,-0.692,-1.039
0.110,-0.712,-1.053
0.108,-0.724,-1.015
0.098,-0.733,-0.973
0.126,-0.723,-0.919
0.148,-0.715,-0.876
0.180,-0.709,-0.806
0.208,-0.703,-0.742
0.224,-0.702,-0.700
0.280,-0.684,-0.630
0.338,-0.646,-0.539
0.362,-0.628,-0.503
0.421,-0.613,-0.429
0.476,-0.595,-0.368
0.503,-0.584,-0.356
0.538,-0.577,-0.270
0.570,-0.556,-0.219
0.592,-0.560,-0.209
0.629,-0.538,-0.158
0.681,-0.491,-0.078
0.732,-0.424,0.066
0.739,-0.417,0.085
0.755,-0.394,0.115
0.779,-0.375,0.153
0.780,-0.367,0.182
0.777,-0.327,0.241
0.783,-0.309,0.275
0.789,-0.300,0.288
0.788,-0.276,0.324
0.810,-0.201,0.377
0.821,-0.188,0.388
0.833,-0.153,0.407
0.823,-0.120,0.450
0.812,-0.103,0.479
0.820,-0.082,0.513
0.802,-0.070,0.545
0.801,-0.061,0.551
0.787,-0.030,0.566
0.801,0.002,0.588
0.802,0.022,0.603
0.785,0.022,0.625
0.765,0.029,0.613
0.752,0.020,0.607
0.722,0.041,0.634
0.701,0.234,0.653
0.742,0.333,0.680
0.877,0.597,0.857
0.888,0.622,0.866
0.874,0.564,0.816
0.729,0.471,0.714
0.650,0.373,0.681
0.589,0.329,0.695
0.540,0.324,0.772
0.531,0.321,0.791
0.549,0.312,0.769
0.571,0.282,0.681
0.629,0.194,0.559
0.633,0.144,0.522
0.663,0.049,0.463
0.701,-0.006,0.444
0.643,-0.047,0.386
0.767,-0.170,0.209
0.767,-0.293,0.099
0.732,-0.364,0.121
0.702,-0.396,0.018
0.770,-0.528,-0.355
0.740,-0.552,-0.280
0.699,-0.557,-0.254
0.669,-0.547,-0.298
0.666,-0.568,-0.391
0.650,-0.653,-0.565
0.571,-0.657,-0.534
0.547,-0.620,-0.492
0.529,-0.575,-0.540
0.526,-0.584,-0.594
0.527,-0.602,-0.621
0.476,-0.584,-0.601
0.453,-0.573,-0.711
0.454,-0.567,-0.714
0.431,-0.560,-0.768
0.444,-0.571,-0.871
0.445,-0.563,-0.947
0.423,-0.991,-1.186
0.359,-0.608,-0.961
0.339,-0.652,-0.894
0.338,-0.583,-0.884
0.325,-0.572,-0.941
0.294,-0.589,-0.943
0.288,-0.597,-0.907
0.290,-0.573,-0.893
0.287,-0.512,-0.896
0.308,-0.487,-0.837
0.309,-0.413,-0.838
0.320,-0.399,-0.815
0.309,-0.368,-0.868
0.317,-0.497,-1.289
0.230,-0.563,-1.372
0.190,-0.487,-1.344
0.123,-0.356,-1.152
0.171,-0.339,-1.090
0.272,-0.318,-0.912
0.265,-0.285,-0.770
0.278,-0.276,-0.743
0.243,-0.240,-0.752
0.244,-0.268,-0.880
0.223,-0.301,-0.949
0.214,-0.264,-0.866
0.145,-0.244,-0.906
0.099,-0.219,-0.903
0.146,-0.081,-0.970
0.090,-0.053,-1.205
0.022,-0.070,-1.188
-0.139,-0.522,-1.010
-0.139,-0.269,-0.565
-0.033,-0.096,-0.325
0.187,0.208,-1.135
0.550,-0.632,-1.619
0.488,-0.134,-1.492
0.244,-0.280,-0.998
0.020,-0.376,-0.718
-0.011,-0.236,-0.545
0.149,-0.993,-0.974
-0.250,-0.488,-0.751
-0.091,-0.164,-0.382
-0.052,-0.423,-0.520
0.013,-0.350,-0.724
0.213,-0.146,-1.347
-0.418,-0.944,-0.957
0.137,-0.443,-0.771
-0.027,-0.322,-0.623
-0.133,-0.659,-0.756
-0.229,-0.620,-0.636
-0.122,-0.555,-0.652
-0.113,-0.597,-0.733
-0.117,-0.574,-0.783
-0.078,-0.596,-0.817
-0.084,-0.685,-0.848
-0.108,-0.632,-0.813
-0.116,-0.585,-0.795
-0.146,-0.565,-0.761
-0.144,-0.578,-0.738
-0.125,-0.589,-0.736
-0.123,-0.626,-0.772
-0.112,-0.612,-0.804
-0.107,-0.602,-0.804
-0.118,-0.610,-0.792
-0.136,-0.601,-0.777
-0.134,-0.593,-0.769
-0.130,-0.588,-0.771
-0.129,-0.607,-0.784
-0.119,-0.612,-0.785
-0.117,-0.609,-0.785
-0.122,-0.609,-0.783
-0.124,-0.606,-0.781
0.054,-0.631,-0.709
-0.241,-0.686,-0.886
-0.088,-0.617,-0.772
-0.101,-0.642,-0.797
-0.061,-0.623,-0.774
-0.082,-0.561,-0.706
-0.177,-0.712,-0.714
-0.099,-0.733,-0.759
-0.088,-0.668,-0.755
-0.119,-0.579,-0.733
-0.091,-0.637,-0.722
-0.097,-0.651,-0.719
-0.071,-0.656,-0.774
-0.109,-0.651,-0.785
-0.122,-0.643,-0.772
-0.093,-0.624,-0.744
-0.112,-0.644,-0.737
-0.104,-0.661,-0.737
-0.103,-0.663,-0.753
-0.113,-0.634,-0.750
-0.104,-0.637,-0.749
-0.101,-0.639,-0.745
-0.105,-0.630,-0.758
-0.092,-0.632,-0.786
-0.101,-0.633,-0.785
